store_id,sku_id,system_stock,physical_stock,stockout,stock_variance,inventory_accuracy_pct
ST034,SKU0156,38,22,No,-16,57.9
ST013,SKU0174,39,38,No,-1,97.4
ST016,SKU0045,49,52,No,3,100.0
ST081,SKU0258,29,29,No,0,100.0
ST082,SKU0449,33,31,No,-2,93.9
ST061,SKU0365,31,17,No,-14,54.8
ST081,SKU0307,32,27,No,-5,84.4
ST097,SKU0470,31,37,No,6,100.0
ST036,SKU0389,28,24,No,-4,85.7
ST029,SKU0238,34,43,No,9,100.0
ST061,SKU0334,30,31,No,1,100.0
ST066,SKU0377,36,35,No,-1,97.2
ST003,SKU0239,31,27,No,-4,87.1
ST089,SKU0016,25,26,No,1,100.0
ST093,SKU0148,35,21,No,-14,60.0
ST009,SKU0416,34,29,No,-5,85.3
ST040,SKU0251,48,33,No,-15,68.8
ST031,SKU0216,45,57,No,12,100.0
ST027,SKU0086,43,44,No,1,100.0
ST068,SKU0338,25,19,No,-6,76.0
ST056,SKU0229,33,40,No,7,100.0
ST100,SKU0188,38,51,No,13,100.0
ST077,SKU0178,43,42,No,-1,97.7
ST100,SKU0255,41,48,No,7,100.0
ST013,SKU0464,27,18,No,-9,66.7
ST026,SKU0437,36,44,No,8,100.0
ST031,SKU0427,28,23,No,-5,82.1
ST070,SKU0228,41,30,No,-11,73.2
ST090,SKU0180,35,34,No,-1,97.1
ST046,SKU0148,35,28,No,-7,80.0
ST015,SKU0342,32,27,No,-5,84.4
ST058,SKU0273,37,38,No,1,100.0
ST003,SKU0274,24,33,No,9,100.0
ST055,SKU0395,28,23,No,-5,82.1
ST081,SKU0101,37,29,No,-8,78.4
ST001,SKU0350,39,41,No,2,100.0
ST006,SKU0305,28,29,No,1,100.0
ST091,SKU0223,34,32,No,-2,94.1
ST093,SKU0311,34,33,No,-1,97.1
ST089,SKU0363,37,46,No,9,100.0
ST017,SKU0411,27,25,No,-2,92.6
ST086,SKU0322,31,14,No,-17,45.2
ST013,SKU0158,26,34,No,8,100.0
ST018,SKU0222,40,43,No,3,100.0
ST088,SKU0196,35,48,No,13,100.0
ST064,SKU0314,39,52,No,13,100.0
ST080,SKU0344,31,25,No,-6,80.6
ST034,SKU0250,23,12,No,-11,52.2
ST046,SKU0359,34,24,No,-10,70.6
ST023,SKU0295,38,46,No,8,100.0
ST014,SKU0260,43,46,No,3,100.0
ST001,SKU0389,41,52,No,11,100.0
ST027,SKU0457,34,38,No,4,100.0
ST041,SKU0436,45,55,No,10,100.0
ST030,SKU0236,31,30,No,-1,96.8
ST060,SKU0134,33,26,No,-7,78.8
ST093,SKU0091,35,27,No,-8,77.1
ST045,SKU0051,38,39,No,1,100.0
ST091,SKU0175,40,54,No,14,100.0
ST075,SKU0147,40,57,No,17,100.0
ST025,SKU0122,36,26,No,-10,72.2
ST008,SKU0365,26,27,No,1,100.0
ST009,SKU0075,43,44,No,1,100.0
ST042,SKU0423,30,27,No,-3,90.0
ST050,SKU0070,23,21,No,-2,91.3
ST082,SKU0085,17,0,Yes,-17,0.0
ST009,SKU0088,34,37,No,3,100.0
ST075,SKU0109,30,48,No,18,100.0
ST095,SKU0474,34,32,No,-2,94.1
ST022,SKU0183,46,59,No,13,100.0
ST069,SKU0261,37,41,No,4,100.0
ST098,SKU0159,33,36,No,3,100.0
ST083,SKU0439,31,38,No,7,100.0
ST081,SKU0475,45,49,No,4,100.0
ST038,SKU0301,37,55,No,18,100.0
ST053,SKU0085,43,35,No,-8,81.4
ST046,SKU0004,40,40,No,0,100.0
ST094,SKU0188,35,35,No,0,100.0
ST021,SKU0354,31,24,No,-7,77.4
ST022,SKU0179,32,40,No,8,100.0
ST019,SKU0109,52,54,No,2,100.0
ST083,SKU0244,23,25,No,2,100.0
ST004,SKU0214,38,20,No,-18,52.6
ST059,SKU0342,30,27,No,-3,90.0
ST021,SKU0350,33,24,No,-9,72.7
ST019,SKU0485,36,43,No,7,100.0
ST059,SKU0225,41,31,No,-10,75.6
ST045,SKU0012,32,45,No,13,100.0
ST097,SKU0100,32,31,No,-1,96.9
ST073,SKU0241,35,33,No,-2,94.3
ST029,SKU0393,34,31,No,-3,91.2
ST019,SKU0296,32,32,No,0,100.0
ST065,SKU0033,36,32,No,-4,88.9
ST003,SKU0476,34,20,No,-14,58.8
ST090,SKU0335,37,28,No,-9,75.7
ST082,SKU0448,29,27,No,-2,93.1
ST066,SKU0305,30,36,No,6,100.0
ST058,SKU0130,39,41,No,2,100.0
ST027,SKU0317,29,31,No,2,100.0
ST023,SKU0260,32,36,No,4,100.0
ST094,SKU0109,41,42,No,1,100.0
ST034,SKU0361,40,56,No,16,100.0
ST064,SKU0341,33,36,No,3,100.0
ST089,SKU0369,31,37,No,6,100.0
ST061,SKU0464,29,15,No,-14,51.7
ST043,SKU0086,37,30,No,-7,81.1
ST092,SKU0180,38,34,No,-4,89.5
ST034,SKU0396,32,30,No,-2,93.8
ST083,SKU0395,37,47,No,10,100.0
ST087,SKU0267,39,26,No,-13,66.7
ST053,SKU0191,37,31,No,-6,83.8
ST063,SKU0013,41,41,No,0,100.0
ST046,SKU0187,28,27,No,-1,96.4
ST048,SKU0311,36,30,No,-6,83.3
ST039,SKU0323,28,27,No,-1,96.4
ST002,SKU0224,38,38,No,0,100.0
ST006,SKU0062,38,38,No,0,100.0
ST086,SKU0441,30,48,No,18,100.0
ST052,SKU0480,38,53,No,15,100.0
ST096,SKU0431,42,36,No,-6,85.7
ST089,SKU0448,50,59,No,9,100.0
ST046,SKU0139,29,36,No,7,100.0
ST009,SKU0286,35,29,No,-6,82.9
ST006,SKU0370,29,39,No,10,100.0
ST085,SKU0298,38,34,No,-4,89.5
ST070,SKU0031,30,28,No,-2,93.3
ST001,SKU0119,35,53,No,18,100.0
ST079,SKU0002,31,41,No,10,100.0
ST031,SKU0083,42,41,No,-1,97.6
ST067,SKU0022,38,40,No,2,100.0
ST035,SKU0172,36,54,No,18,100.0
ST035,SKU0087,28,28,No,0,100.0
ST033,SKU0360,34,25,No,-9,73.5
ST050,SKU0037,31,31,No,0,100.0
ST066,SKU0429,37,52,No,15,100.0
ST030,SKU0172,36,41,No,5,100.0
ST067,SKU0049,46,55,No,9,100.0
ST061,SKU0280,35,38,No,3,100.0
ST051,SKU0078,32,23,No,-9,71.9
ST089,SKU0037,39,41,No,2,100.0
ST055,SKU0119,40,38,No,-2,95.0
ST002,SKU0476,31,35,No,4,100.0
ST040,SKU0022,36,28,No,-8,77.8
ST076,SKU0337,37,38,No,1,100.0
ST050,SKU0186,28,38,No,10,100.0
ST048,SKU0209,33,15,No,-18,45.5
ST043,SKU0437,29,29,No,0,100.0
ST047,SKU0440,37,37,No,0,100.0
ST077,SKU0342,38,54,No,16,100.0
ST027,SKU0384,32,48,No,16,100.0
ST037,SKU0452,32,17,No,-15,53.1
ST044,SKU0242,37,35,No,-2,94.6
ST052,SKU0328,42,44,No,2,100.0
ST075,SKU0447,33,38,No,5,100.0
ST089,SKU0159,33,49,No,16,100.0
ST070,SKU0160,30,23,No,-7,76.7
ST062,SKU0241,29,29,No,0,100.0
ST043,SKU0189,37,37,No,0,100.0
ST076,SKU0245,25,33,No,8,100.0
ST021,SKU0366,38,50,No,12,100.0
ST098,SKU0008,36,30,No,-6,83.3
ST062,SKU0387,29,33,No,4,100.0
ST020,SKU0107,33,31,No,-2,93.9
ST012,SKU0021,34,35,No,1,100.0
ST067,SKU0007,46,47,No,1,100.0
ST071,SKU0478,34,20,No,-14,58.8
ST069,SKU0333,46,61,No,15,100.0
ST041,SKU0300,39,37,No,-2,94.9
ST058,SKU0244,27,36,No,9,100.0
ST023,SKU0052,35,21,No,-14,60.0
ST024,SKU0214,37,29,No,-8,78.4
ST071,SKU0205,34,34,No,0,100.0
ST086,SKU0463,27,18,No,-9,66.7
ST093,SKU0320,27,44,No,17,100.0
ST037,SKU0240,24,41,No,17,100.0
ST020,SKU0286,31,32,No,1,100.0
ST053,SKU0350,29,39,No,10,100.0
ST025,SKU0462,28,24,No,-4,85.7
ST093,SKU0379,36,50,No,14,100.0
ST039,SKU0313,37,22,No,-15,59.5
ST041,SKU0122,34,30,No,-4,88.2
ST020,SKU0392,37,38,No,1,100.0
ST023,SKU0133,37,33,No,-4,89.2
ST031,SKU0148,36,20,No,-16,55.6
ST080,SKU0075,39,37,No,-2,94.9
ST030,SKU0180,42,30,No,-12,71.4
ST083,SKU0442,36,52,No,16,100.0
ST058,SKU0413,36,54,No,18,100.0
ST096,SKU0342,29,35,No,6,100.0
ST027,SKU0126,27,27,No,0,100.0
ST005,SKU0448,29,28,No,-1,96.6
ST091,SKU0033,44,43,No,-1,97.7
ST087,SKU0100,20,20,No,0,100.0
ST063,SKU0343,43,46,No,3,100.0
ST097,SKU0041,33,30,No,-3,90.9
ST028,SKU0123,28,27,No,-1,96.4
ST003,SKU0380,32,19,No,-13,59.4
ST030,SKU0194,38,25,No,-13,65.8
ST081,SKU0232,31,29,No,-2,93.5
ST021,SKU0158,30,33,No,3,100.0
ST030,SKU0419,35,37,No,2,100.0
ST053,SKU0468,36,42,No,6,100.0
ST041,SKU0093,36,39,No,3,100.0
ST011,SKU0340,37,48,No,11,100.0
ST074,SKU0335,39,45,No,6,100.0
ST043,SKU0414,42,56,No,14,100.0
ST072,SKU0424,35,34,No,-1,97.1
ST004,SKU0223,32,26,No,-6,81.2
ST034,SKU0040,33,37,No,4,100.0
ST084,SKU0146,36,21,No,-15,58.3
ST078,SKU0394,35,40,No,5,100.0
ST045,SKU0116,27,31,No,4,100.0
ST092,SKU0104,29,31,No,2,100.0
ST012,SKU0471,43,38,No,-5,88.4
ST078,SKU0240,28,16,No,-12,57.1
ST081,SKU0308,45,47,No,2,100.0
ST100,SKU0297,23,10,No,-13,43.5
ST014,SKU0464,46,45,No,-1,97.8
ST077,SKU0179,37,36,No,-1,97.3
ST017,SKU0195,28,43,No,15,100.0
ST067,SKU0424,34,21,No,-13,61.8
ST097,SKU0248,37,21,No,-16,56.8
ST056,SKU0049,33,51,No,18,100.0
ST026,SKU0317,37,20,No,-17,54.1
ST020,SKU0494,45,60,No,15,100.0
ST062,SKU0375,40,30,No,-10,75.0
ST068,SKU0237,39,43,No,4,100.0
ST095,SKU0410,23,26,No,3,100.0
ST083,SKU0465,35,25,No,-10,71.4
ST004,SKU0437,27,16,No,-11,59.3
ST078,SKU0496,35,43,No,8,100.0
ST041,SKU0231,36,48,No,12,100.0
ST091,SKU0008,46,33,No,-13,71.7
ST022,SKU0210,33,31,No,-2,93.9
ST099,SKU0488,35,49,No,14,100.0
ST054,SKU0409,34,24,No,-10,70.6
ST059,SKU0337,28,23,No,-5,82.1
ST069,SKU0481,31,45,No,14,100.0
ST003,SKU0171,31,29,No,-2,93.5
ST027,SKU0173,35,39,No,4,100.0
ST076,SKU0430,30,29,No,-1,96.7
ST004,SKU0123,33,33,No,0,100.0
ST045,SKU0129,32,22,No,-10,68.8
ST088,SKU0158,43,38,No,-5,88.4
ST063,SKU0331,29,27,No,-2,93.1
ST021,SKU0034,33,45,No,12,100.0
ST052,SKU0054,36,32,No,-4,88.9
ST076,SKU0052,29,28,No,-1,96.6
ST088,SKU0305,41,43,No,2,100.0
ST022,SKU0260,37,39,No,2,100.0
ST042,SKU0189,37,21,No,-16,56.8
ST068,SKU0286,37,36,No,-1,97.3
ST089,SKU0015,34,39,No,5,100.0
ST028,SKU0421,38,49,No,11,100.0
ST056,SKU0378,34,30,No,-4,88.2
ST040,SKU0267,35,52,No,17,100.0
ST088,SKU0318,23,40,No,17,100.0
ST098,SKU0286,23,31,No,8,100.0
ST016,SKU0092,35,34,No,-1,97.1
ST085,SKU0247,37,45,No,8,100.0
ST057,SKU0392,32,49,No,17,100.0
ST004,SKU0300,33,51,No,18,100.0
ST042,SKU0499,30,31,No,1,100.0
ST058,SKU0430,46,45,No,-1,97.8
ST033,SKU0219,36,32,No,-4,88.9
ST004,SKU0256,34,22,No,-12,64.7
ST056,SKU0131,33,31,No,-2,93.9
ST055,SKU0374,37,30,No,-7,81.1
ST028,SKU0237,35,34,No,-1,97.1
ST039,SKU0064,28,46,No,18,100.0
ST031,SKU0012,32,25,No,-7,78.1
ST014,SKU0347,32,35,No,3,100.0
ST092,SKU0063,36,21,No,-15,58.3
ST009,SKU0369,35,21,No,-14,60.0
ST053,SKU0490,41,38,No,-3,92.7
ST092,SKU0298,47,51,No,4,100.0
ST043,SKU0081,33,17,No,-16,51.5
ST023,SKU0414,29,40,No,11,100.0
ST030,SKU0078,24,41,No,17,100.0
ST061,SKU0296,27,23,No,-4,85.2
ST082,SKU0472,31,37,No,6,100.0
ST051,SKU0130,39,30,No,-9,76.9
ST007,SKU0278,37,43,No,6,100.0
ST085,SKU0134,33,35,No,2,100.0
ST087,SKU0001,38,24,No,-14,63.2
ST094,SKU0384,32,19,No,-13,59.4
ST035,SKU0398,35,37,No,2,100.0
ST091,SKU0434,34,24,No,-10,70.6
ST009,SKU0393,40,58,No,18,100.0
ST069,SKU0374,33,44,No,11,100.0
ST037,SKU0254,45,59,No,14,100.0
ST071,SKU0226,29,39,No,10,100.0
ST099,SKU0253,35,47,No,12,100.0
ST016,SKU0460,38,47,No,9,100.0
ST062,SKU0410,34,40,No,6,100.0
ST070,SKU0107,23,40,No,17,100.0
ST083,SKU0396,29,11,No,-18,37.9
ST075,SKU0011,39,40,No,1,100.0
ST081,SKU0399,49,35,No,-14,71.4
ST043,SKU0457,32,31,No,-1,96.9
ST030,SKU0250,37,43,No,6,100.0
ST063,SKU0209,40,41,No,1,100.0
ST047,SKU0100,37,47,No,10,100.0
ST054,SKU0331,33,44,No,11,100.0
ST020,SKU0040,33,33,No,0,100.0
ST071,SKU0220,47,38,No,-9,80.9
ST034,SKU0373,34,33,No,-1,97.1
ST027,SKU0364,32,42,No,10,100.0
ST068,SKU0394,42,32,No,-10,76.2
ST049,SKU0489,36,26,No,-10,72.2
ST055,SKU0164,30,44,No,14,100.0
ST097,SKU0371,43,31,No,-12,72.1
ST043,SKU0358,33,38,No,5,100.0
ST088,SKU0442,31,29,No,-2,93.5
ST059,SKU0197,35,20,No,-15,57.1
ST075,SKU0195,45,42,No,-3,93.3
ST041,SKU0162,28,26,No,-2,92.9
ST023,SKU0329,42,36,No,-6,85.7
ST030,SKU0018,40,49,No,9,100.0
ST092,SKU0277,37,37,No,0,100.0
ST096,SKU0265,32,16,No,-16,50.0
ST005,SKU0223,34,17,No,-17,50.0
ST007,SKU0008,31,36,No,5,100.0
ST004,SKU0487,31,26,No,-5,83.9
ST034,SKU0001,36,52,No,16,100.0
ST040,SKU0153,32,46,No,14,100.0
ST012,SKU0375,42,55,No,13,100.0
ST092,SKU0152,34,24,No,-10,70.6
ST021,SKU0256,37,44,No,7,100.0
ST033,SKU0186,52,52,No,0,100.0
ST048,SKU0402,43,38,No,-5,88.4
ST032,SKU0285,32,16,No,-16,50.0
ST061,SKU0248,36,23,No,-13,63.9
ST084,SKU0041,37,54,No,17,100.0
ST078,SKU0222,41,51,No,10,100.0
ST051,SKU0380,47,48,No,1,100.0
ST064,SKU0191,44,49,No,5,100.0
ST035,SKU0237,34,40,No,6,100.0
ST060,SKU0250,31,23,No,-8,74.2
ST044,SKU0195,33,29,No,-4,87.9
ST041,SKU0070,41,43,No,2,100.0
ST045,SKU0381,33,36,No,3,100.0
ST004,SKU0130,42,28,No,-14,66.7
ST012,SKU0058,40,42,No,2,100.0
ST085,SKU0167,31,27,No,-4,87.1
ST096,SKU0147,35,29,No,-6,82.9
ST098,SKU0219,40,40,No,0,100.0
ST085,SKU0240,30,16,No,-14,53.3
ST094,SKU0254,34,30,No,-4,88.2
ST050,SKU0178,27,9,No,-18,33.3
ST019,SKU0176,48,50,No,2,100.0
ST008,SKU0424,27,22,No,-5,81.5
ST100,SKU0178,24,10,No,-14,41.7
ST090,SKU0147,34,51,No,17,100.0
ST088,SKU0497,38,43,No,5,100.0
ST020,SKU0414,36,28,No,-8,77.8
ST037,SKU0143,34,34,No,0,100.0
ST078,SKU0203,22,21,No,-1,95.5
ST025,SKU0438,39,42,No,3,100.0
ST093,SKU0033,27,13,No,-14,48.1
ST081,SKU0005,31,28,No,-3,90.3
ST096,SKU0178,43,45,No,2,100.0
ST084,SKU0093,35,43,No,8,100.0
ST046,SKU0276,39,31,No,-8,79.5
ST042,SKU0068,40,36,No,-4,90.0
ST026,SKU0273,31,33,No,2,100.0
ST006,SKU0033,39,48,No,9,100.0
ST048,SKU0090,36,39,No,3,100.0
ST025,SKU0397,42,55,No,13,100.0
ST052,SKU0051,39,55,No,16,100.0
ST037,SKU0114,30,32,No,2,100.0
ST016,SKU0488,32,31,No,-1,96.9
ST041,SKU0424,29,37,No,8,100.0
ST059,SKU0395,26,25,No,-1,96.2
ST074,SKU0236,29,44,No,15,100.0
ST023,SKU0069,37,28,No,-9,75.7
ST011,SKU0250,29,23,No,-6,79.3
ST059,SKU0085,24,9,No,-15,37.5
ST016,SKU0397,31,36,No,5,100.0
ST003,SKU0436,34,27,No,-7,79.4
ST087,SKU0180,36,21,No,-15,58.3
ST041,SKU0493,33,34,No,1,100.0
ST057,SKU0342,42,33,No,-9,78.6
ST067,SKU0370,34,37,No,3,100.0
ST042,SKU0472,27,41,No,14,100.0
ST012,SKU0397,37,36,No,-1,97.3
ST062,SKU0096,36,23,No,-13,63.9
ST060,SKU0410,26,25,No,-1,96.2
ST054,SKU0378,32,38,No,6,100.0
ST062,SKU0168,38,23,No,-15,60.5
ST039,SKU0167,30,37,No,7,100.0
ST027,SKU0007,27,38,No,11,100.0
ST043,SKU0494,44,56,No,12,100.0
ST021,SKU0284,38,50,No,12,100.0
ST039,SKU0376,31,42,No,11,100.0
ST095,SKU0314,30,23,No,-7,76.7
ST084,SKU0167,38,30,No,-8,78.9
ST086,SKU0323,26,9,No,-17,34.6
ST050,SKU0491,34,48,No,14,100.0
ST005,SKU0352,38,34,No,-4,89.5
ST004,SKU0071,31,25,No,-6,80.6
ST036,SKU0171,33,25,No,-8,75.8
ST059,SKU0160,33,47,No,14,100.0
ST045,SKU0333,39,29,No,-10,74.4
ST055,SKU0180,34,35,No,1,100.0
ST088,SKU0367,39,38,No,-1,97.4
ST002,SKU0365,31,35,No,4,100.0
ST093,SKU0003,40,50,No,10,100.0
ST075,SKU0466,34,34,No,0,100.0
ST068,SKU0264,42,57,No,15,100.0
ST035,SKU0197,44,60,No,16,100.0
ST089,SKU0085,31,25,No,-6,80.6
ST083,SKU0154,41,36,No,-5,87.8
ST050,SKU0346,36,36,No,0,100.0
ST089,SKU0137,40,41,No,1,100.0
ST072,SKU0090,36,27,No,-9,75.0
ST077,SKU0070,27,38,No,11,100.0
ST067,SKU0230,37,50,No,13,100.0
ST098,SKU0349,36,50,No,14,100.0
ST087,SKU0008,44,42,No,-2,95.5
ST034,SKU0467,38,46,No,8,100.0
ST096,SKU0283,32,29,No,-3,90.6
ST019,SKU0489,31,24,No,-7,77.4
ST097,SKU0127,33,34,No,1,100.0
ST092,SKU0225,38,30,No,-8,78.9
ST071,SKU0211,46,32,No,-14,69.6
ST086,SKU0499,38,51,No,13,100.0
ST034,SKU0153,28,29,No,1,100.0
ST017,SKU0434,39,33,No,-6,84.6
ST081,SKU0389,28,24,No,-4,85.7
ST004,SKU0435,25,32,No,7,100.0
ST028,SKU0081,42,60,No,18,100.0
ST060,SKU0240,39,36,No,-3,92.3
ST095,SKU0167,42,35,No,-7,83.3
ST038,SKU0069,41,39,No,-2,95.1
ST020,SKU0311,37,20,No,-17,54.1
ST070,SKU0420,33,33,No,0,100.0
ST048,SKU0044,44,49,No,5,100.0
ST090,SKU0498,41,49,No,8,100.0
ST079,SKU0309,28,29,No,1,100.0
ST047,SKU0093,30,45,No,15,100.0
ST077,SKU0324,24,36,No,12,100.0
ST037,SKU0095,35,49,No,14,100.0
ST037,SKU0478,32,28,No,-4,87.5
ST032,SKU0014,34,32,No,-2,94.1
ST088,SKU0357,43,42,No,-1,97.7
ST091,SKU0476,35,25,No,-10,71.4
ST079,SKU0180,39,42,No,3,100.0
ST008,SKU0139,29,45,No,16,100.0
ST092,SKU0363,35,45,No,10,100.0
ST082,SKU0495,40,40,No,0,100.0
ST057,SKU0336,31,32,No,1,100.0
ST098,SKU0312,33,45,No,12,100.0
ST091,SKU0160,27,9,No,-18,33.3
ST076,SKU0149,36,25,No,-11,69.4
ST062,SKU0390,47,35,No,-12,74.5
ST036,SKU0129,27,9,No,-18,33.3
ST048,SKU0453,36,31,No,-5,86.1
ST085,SKU0304,28,21,No,-7,75.0
ST023,SKU0486,37,39,No,2,100.0
ST026,SKU0285,36,32,No,-4,88.9
ST068,SKU0165,31,48,No,17,100.0
ST048,SKU0434,32,50,No,18,100.0
ST070,SKU0388,40,35,No,-5,87.5
ST057,SKU0281,40,40,No,0,100.0
ST050,SKU0194,33,21,No,-12,63.6
ST056,SKU0083,30,22,No,-8,73.3
ST071,SKU0301,33,45,No,12,100.0
ST087,SKU0041,47,47,No,0,100.0
ST064,SKU0136,28,25,No,-3,89.3
ST015,SKU0497,36,40,No,4,100.0
ST064,SKU0104,30,40,No,10,100.0
ST034,SKU0347,37,48,No,11,100.0
ST010,SKU0053,24,38,No,14,100.0
ST077,SKU0208,35,51,No,16,100.0
ST042,SKU0229,44,39,No,-5,88.6
ST062,SKU0267,36,36,No,0,100.0
ST035,SKU0020,32,18,No,-14,56.2
ST062,SKU0097,42,36,No,-6,85.7
ST096,SKU0404,39,29,No,-10,74.4
ST017,SKU0497,38,52,No,14,100.0
ST004,SKU0299,40,32,No,-8,80.0
ST048,SKU0469,32,27,No,-5,84.4
ST044,SKU0011,31,37,No,6,100.0
ST098,SKU0309,27,24,No,-3,88.9
ST076,SKU0253,27,22,No,-5,81.5
ST058,SKU0006,22,33,No,11,100.0
ST026,SKU0349,31,39,No,8,100.0
ST015,SKU0049,50,33,No,-17,66.0
ST018,SKU0409,30,24,No,-6,80.0
ST036,SKU0431,30,47,No,17,100.0
ST034,SKU0332,22,19,No,-3,86.4
ST008,SKU0207,33,33,No,0,100.0
ST025,SKU0087,52,63,No,11,100.0
ST056,SKU0163,39,56,No,17,100.0
ST011,SKU0282,20,20,No,0,100.0
ST082,SKU0444,45,62,No,17,100.0
ST062,SKU0413,22,29,No,7,100.0
ST056,SKU0178,32,44,No,12,100.0
ST070,SKU0437,36,35,No,-1,97.2
ST055,SKU0290,34,38,No,4,100.0
ST061,SKU0249,44,57,No,13,100.0
ST068,SKU0255,31,36,No,5,100.0
ST092,SKU0018,32,26,No,-6,81.2
ST073,SKU0245,38,33,No,-5,86.8
ST081,SKU0053,36,49,No,13,100.0
ST020,SKU0202,32,34,No,2,100.0
ST092,SKU0471,30,44,No,14,100.0
ST083,SKU0365,34,16,No,-18,47.1
ST009,SKU0420,35,32,No,-3,91.4
ST009,SKU0230,28,41,No,13,100.0
ST008,SKU0118,38,35,No,-3,92.1
ST018,SKU0221,33,26,No,-7,78.8
ST039,SKU0149,34,34,No,0,100.0
ST068,SKU0413,31,27,No,-4,87.1
ST006,SKU0308,41,47,No,6,100.0
ST040,SKU0011,39,37,No,-2,94.9
ST075,SKU0324,44,32,No,-12,72.7
ST058,SKU0218,39,22,No,-17,56.4
ST095,SKU0159,25,11,No,-14,44.0
ST042,SKU0377,33,25,No,-8,75.8
ST077,SKU0087,36,32,No,-4,88.9
ST012,SKU0318,30,48,No,18,100.0
ST026,SKU0131,33,35,No,2,100.0
ST084,SKU0016,34,42,No,8,100.0
ST095,SKU0069,29,41,No,12,100.0
ST050,SKU0216,35,50,No,15,100.0
ST054,SKU0256,41,25,No,-16,61.0
ST051,SKU0311,36,37,No,1,100.0
ST050,SKU0366,35,32,No,-3,91.4
ST061,SKU0497,35,35,No,0,100.0
ST040,SKU0145,33,35,No,2,100.0
ST009,SKU0337,34,16,No,-18,47.1
ST088,SKU0462,41,31,No,-10,75.6
ST006,SKU0310,28,34,No,6,100.0
ST051,SKU0470,36,44,No,8,100.0
ST050,SKU0028,23,40,No,17,100.0
ST014,SKU0454,28,26,No,-2,92.9
ST024,SKU0068,37,37,No,0,100.0
ST015,SKU0053,37,37,No,0,100.0
ST051,SKU0272,39,53,No,14,100.0
ST042,SKU0300,31,30,No,-1,96.8
ST030,SKU0010,42,29,No,-13,69.0
ST010,SKU0457,21,10,No,-11,47.6
ST011,SKU0218,22,9,No,-13,40.9
ST053,SKU0454,40,29,No,-11,72.5
ST100,SKU0396,33,50,No,17,100.0
ST014,SKU0362,34,22,No,-12,64.7
ST069,SKU0001,35,36,No,1,100.0
ST095,SKU0447,34,25,No,-9,73.5
ST095,SKU0287,38,27,No,-11,71.1
ST027,SKU0302,26,24,No,-2,92.3
ST049,SKU0030,45,27,No,-18,60.0
ST030,SKU0254,30,42,No,12,100.0
ST066,SKU0320,41,31,No,-10,75.6
ST100,SKU0350,29,33,No,4,100.0
ST076,SKU0361,39,35,No,-4,89.7
ST017,SKU0103,31,23,No,-8,74.2
ST026,SKU0249,35,38,No,3,100.0
ST006,SKU0074,38,52,No,14,100.0
ST098,SKU0186,35,43,No,8,100.0
ST059,SKU0468,34,47,No,13,100.0
ST058,SKU0185,40,36,No,-4,90.0
ST076,SKU0366,39,45,No,6,100.0
ST098,SKU0068,34,45,No,11,100.0
ST016,SKU0428,42,54,No,12,100.0
ST044,SKU0002,44,45,No,1,100.0
ST092,SKU0238,34,34,No,0,100.0
ST031,SKU0079,34,40,No,6,100.0
ST083,SKU0050,48,43,No,-5,89.6
ST091,SKU0192,32,44,No,12,100.0
ST031,SKU0472,44,44,No,0,100.0
ST067,SKU0437,32,37,No,5,100.0
ST090,SKU0364,42,35,No,-7,83.3
ST090,SKU0223,27,41,No,14,100.0
ST054,SKU0266,32,31,No,-1,96.9
ST030,SKU0362,35,25,No,-10,71.4
ST096,SKU0117,34,41,No,7,100.0
ST057,SKU0137,27,27,No,0,100.0
ST083,SKU0312,34,36,No,2,100.0
ST018,SKU0497,31,35,No,4,100.0
ST030,SKU0452,42,40,No,-2,95.2
ST047,SKU0388,26,29,No,3,100.0
ST035,SKU0225,45,57,No,12,100.0
ST033,SKU0409,38,40,No,2,100.0
ST098,SKU0400,36,23,No,-13,63.9
ST012,SKU0451,32,41,No,9,100.0
ST097,SKU0033,37,29,No,-8,78.4
ST098,SKU0478,36,54,No,18,100.0
ST084,SKU0112,29,21,No,-8,72.4
ST079,SKU0199,25,30,No,5,100.0
ST087,SKU0415,35,39,No,4,100.0
ST004,SKU0286,39,24,No,-15,61.5
ST040,SKU0454,35,27,No,-8,77.1
ST010,SKU0342,24,31,No,7,100.0
ST060,SKU0066,53,56,No,3,100.0
ST038,SKU0298,33,18,No,-15,54.5
ST049,SKU0001,42,25,No,-17,59.5
ST029,SKU0119,30,36,No,6,100.0
ST072,SKU0221,32,24,No,-8,75.0
ST072,SKU0042,35,22,No,-13,62.9
ST075,SKU0411,35,36,No,1,100.0
ST066,SKU0027,41,25,No,-16,61.0
ST040,SKU0326,31,45,No,14,100.0
ST058,SKU0288,31,46,No,15,100.0
ST019,SKU0253,39,40,No,1,100.0
ST033,SKU0428,35,42,No,7,100.0
ST070,SKU0442,44,43,No,-1,97.7
ST040,SKU0370,31,22,No,-9,71.0
ST095,SKU0095,28,26,No,-2,92.9
ST059,SKU0340,26,37,No,11,100.0
ST044,SKU0306,29,35,No,6,100.0
ST008,SKU0045,34,18,No,-16,52.9
ST025,SKU0311,46,38,No,-8,82.6
ST094,SKU0443,36,49,No,13,100.0
ST058,SKU0090,44,48,No,4,100.0
ST077,SKU0206,33,32,No,-1,97.0
ST035,SKU0382,35,18,No,-17,51.4
ST030,SKU0056,33,24,No,-9,72.7
ST032,SKU0103,28,30,No,2,100.0
ST089,SKU0497,29,26,No,-3,89.7
