order_id,picker_id,pick_start,pick_end,items_picked,items_missing,pick_duration_minutes
ORD-038331,PICK00919,2026-09-12 00:12:00,2026-09-12 00:24:19.129326024,6,0,12.3
ORD-022055,PICK00957,2026-09-25 22:15:00,2026-09-25 22:18:51.836593428,1,0,3.9
ORD-081326,PICK01167,2026-09-23 07:43:00,2026-09-23 07:51:36.736667394,3,0,8.6
ORD-059663,PICK01144,2026-09-11 09:37:00,2026-09-11 09:52:05.028745572,5,0,15.1
ORD-041111,PICK00916,2026-09-06 13:52:00,2026-09-06 14:09:53.444588568,4,0,17.9
ORD-067569,PICK00655,2026-09-16 03:15:00,2026-09-16 03:24:25.086638886,2,0,9.4
ORD-020179,PICK00534,2026-09-22 06:58:00,2026-09-22 07:09:06.797965008,3,0,11.1
ORD-039608,PICK01100,2026-09-30 18:55:00,2026-09-30 19:05:56.661282384,3,0,10.9
ORD-031664,PICK00434,2026-09-07 05:51:00,2026-09-07 06:08:48.237428196,7,0,17.8
ORD-044076,PICK01051,2026-09-14 14:45:00,2026-09-14 15:00:23.004727320,4,1,15.4
ORD-091945,PICK00933,2026-09-21 17:42:00,2026-09-21 17:45:13.933118892,3,0,3.2
ORD-035486,PICK00128,2026-09-29 21:31:00,2026-09-29 21:48:09.815613108,7,0,17.2
ORD-003727,PICK00736,2026-09-07 07:12:00,2026-09-07 07:21:23.186109558,5,0,9.4
ORD-082734,PICK00901,2026-09-08 17:09:00,2026-09-08 17:18:32.129429802,2,0,9.5
ORD-032431,PICK01121,2026-09-19 17:33:00,2026-09-19 17:44:33.105417396,6,0,11.6
ORD-048944,PICK00380,2026-09-07 22:07:00,2026-09-07 22:14:20.325767826,2,0,7.3
ORD-076445,PICK00641,2026-09-19 19:55:00,2026-09-19 20:11:07.497766266,5,0,16.1
ORD-033253,PICK00112,2026-09-08 04:13:00,2026-09-08 04:26:43.241895090,7,0,13.7
ORD-072303,PICK01092,2026-09-19 07:14:00,2026-09-19 07:27:41.814121974,3,0,13.7
ORD-093760,PICK00463,2026-09-22 11:49:00,2026-09-22 12:00:24.102499446,6,0,11.4
ORD-006684,PICK00886,2026-09-01 01:49:00,2026-09-01 02:03:57.170423106,5,0,15.0
ORD-071859,PICK01018,2026-09-17 04:07:00,2026-09-17 04:16:37.030983612,3,0,9.6
ORD-072598,PICK00577,2026-09-01 04:13:00,2026-09-01 04:23:21.364354668,1,0,10.4
ORD-065963,PICK00633,2026-09-27 08:00:00,2026-09-27 08:16:00.505171764,7,0,16.0
ORD-004047,PICK00045,2026-09-02 11:52:00,2026-09-02 12:14:49.337588838,10,0,22.8
ORD-094616,PICK01051,2026-09-09 00:45:00,2026-09-09 01:03:36.980190204,5,0,18.6
ORD-084175,PICK00188,2026-09-28 00:34:00,2026-09-28 00:43:49.191676404,4,0,9.8
ORD-072259,PICK00258,2026-09-05 03:58:00,2026-09-05 04:06:16.098165186,3,0,8.3
ORD-063146,PICK00838,2026-09-05 18:37:00,2026-09-05 18:48:54.783843660,4,0,11.9
ORD-035773,PICK00986,2026-09-10 08:53:00,2026-09-10 09:04:03.964369482,3,0,11.1
ORD-044832,PICK00456,2026-09-02 13:43:00,2026-09-02 14:01:14.421881130,7,1,18.2
ORD-066844,PICK01166,2026-09-20 07:29:00,2026-09-20 07:46:22.516261020,9,0,17.4
ORD-013483,PICK00462,2026-09-15 05:58:00,2026-09-15 06:08:14.928087708,5,0,10.2
ORD-000349,PICK00258,2026-09-29 19:35:00,2026-09-29 19:46:46.026345906,2,0,11.8
ORD-060542,PICK01098,2026-09-13 18:13:00,2026-09-13 18:24:41.179346418,4,0,11.7
ORD-061128,PICK00476,2026-09-17 18:20:00,2026-09-17 18:29:50.404293942,3,0,9.8
ORD-081259,PICK00294,2026-09-21 22:55:00,2026-09-21 23:06:58.824798480,3,0,12.0
ORD-086107,PICK00488,2026-09-22 11:39:00,2026-09-22 11:54:53.710420848,5,0,15.9
ORD-029794,PICK00122,2026-09-03 19:26:00,2026-09-03 19:39:11.707403940,5,0,13.2
ORD-045862,PICK01158,2026-09-18 04:48:00,2026-09-18 04:50:00.000000000,1,0,2.0
ORD-046381,PICK00550,2026-09-22 09:48:00,2026-09-22 10:04:56.428906230,4,0,16.9
ORD-056187,PICK00492,2026-09-07 15:39:00,2026-09-07 15:48:21.098035644,5,1,9.4
ORD-009174,PICK00010,2026-09-21 11:00:00,2026-09-21 11:21:38.622409620,4,0,21.6
ORD-055687,PICK00938,2026-09-04 06:33:00,2026-09-04 06:38:22.864321224,3,0,5.4
ORD-036401,PICK00122,2026-09-02 08:01:00,2026-09-02 08:08:57.506434338,1,0,8.0
ORD-045311,PICK00262,2026-09-29 20:36:00,2026-09-29 20:54:07.229902746,3,0,18.1
ORD-056806,PICK00473,2026-09-23 14:12:00,2026-09-23 14:28:57.548895414,6,0,17.0
ORD-078750,PICK00768,2026-09-23 19:14:00,2026-09-23 19:32:38.564170254,9,0,18.6
ORD-000278,PICK01036,2026-09-16 17:12:00,2026-09-16 17:24:39.193473330,5,0,12.7
ORD-066653,PICK00482,2026-09-08 13:24:00,2026-09-08 13:33:44.976373974,6,0,9.7
ORD-037479,PICK00404,2026-09-14 05:29:00,2026-09-14 05:46:47.348088366,7,1,17.8
ORD-065110,PICK00549,2026-09-19 05:18:00,2026-09-19 05:30:25.975335300,5,0,12.4
ORD-064619,PICK00906,2026-09-16 06:48:00,2026-09-16 06:57:41.172293706,3,0,9.7
ORD-012151,PICK00058,2026-09-20 14:03:00,2026-09-20 14:21:18.706401948,7,0,18.3
ORD-091454,PICK01175,2026-09-25 02:45:00,2026-09-25 02:53:58.798701882,5,0,9.0
ORD-098031,PICK00099,2026-09-04 16:27:00,2026-09-04 16:41:11.548140696,3,0,14.2
ORD-048993,PICK00876,2026-09-05 21:45:00,2026-09-05 22:00:48.438826092,7,0,15.8
ORD-086620,PICK00292,2026-09-19 18:25:00,2026-09-19 18:46:12.433902192,8,0,21.2
ORD-022304,PICK00069,2026-09-30 15:03:00,2026-09-30 15:12:15.026232978,3,0,9.3
ORD-055039,PICK00078,2026-09-19 08:37:00,2026-09-19 08:53:45.708901668,6,0,16.8
ORD-028384,PICK00336,2026-09-10 01:35:00,2026-09-10 01:49:14.944095198,6,0,14.2
ORD-014854,PICK00920,2026-09-28 01:59:00,2026-09-28 02:15:15.536847576,4,1,16.3
ORD-080678,PICK00489,2026-09-01 12:15:00,2026-09-01 12:27:20.012592444,4,0,12.3
ORD-070873,PICK00512,2026-09-02 01:14:00,2026-09-02 01:33:05.552272650,7,0,19.1
ORD-093778,PICK00691,2026-09-29 07:07:00,2026-09-29 07:27:20.860950648,9,0,20.3
ORD-045237,PICK00379,2026-09-15 22:54:00,2026-09-15 23:02:20.249685000,4,0,8.3
ORD-002952,PICK00939,2026-09-23 09:58:00,2026-09-23 10:09:55.810377804,4,0,11.9
ORD-061550,PICK00210,2026-09-30 06:35:00,2026-09-30 06:44:48.176786142,3,0,9.8
ORD-069018,PICK00390,2026-09-23 15:46:00,2026-09-23 16:04:41.118492630,7,0,18.7
ORD-039287,PICK00426,2026-09-30 18:50:00,2026-09-30 19:08:06.498112596,4,0,18.1
ORD-050991,PICK00437,2026-09-19 03:45:00,2026-09-19 04:04:25.799983578,6,0,19.4
ORD-037268,PICK00119,2026-09-02 16:01:00,2026-09-02 16:17:58.424807556,7,0,17.0
ORD-047128,PICK00608,2026-09-28 23:14:00,2026-09-28 23:28:13.171732020,5,0,14.2
ORD-036027,PICK00546,2026-09-19 22:27:00,2026-09-19 22:42:06.647483340,4,0,15.1
ORD-058469,PICK00209,2026-09-13 10:42:00,2026-09-13 10:55:48.482653770,3,0,13.8
ORD-040914,PICK00046,2026-09-14 12:05:00,2026-09-14 12:17:19.302497094,3,0,12.3
ORD-046868,PICK01172,2026-09-14 22:02:00,2026-09-14 22:16:46.856306862,5,0,14.8
ORD-097342,PICK00161,2026-09-24 22:59:00,2026-09-24 23:19:26.966995332,10,0,20.4
ORD-017987,PICK01067,2026-09-02 13:48:00,2026-09-02 14:06:08.994018294,8,0,18.1
ORD-067498,PICK01083,2026-09-25 00:20:00,2026-09-25 00:38:32.433815604,5,0,18.5
ORD-056624,PICK00846,2026-09-06 00:41:00,2026-09-06 00:49:46.735792362,4,0,8.8
ORD-053446,PICK00987,2026-09-16 13:57:00,2026-09-16 14:04:35.287916778,2,0,7.6
ORD-052270,PICK00219,2026-09-03 15:46:00,2026-09-03 16:02:08.448526877,6,0,16.1
ORD-026593,PICK01194,2026-09-02 08:36:00,2026-09-02 08:43:36.191692560,5,0,7.6
ORD-056577,PICK00344,2026-09-23 22:44:00,2026-09-23 22:50:03.368687472,2,0,6.1
ORD-053120,PICK01076,2026-09-23 09:28:00,2026-09-23 09:39:17.553073554,3,0,11.3
ORD-088099,PICK00963,2026-09-26 09:07:00,2026-09-26 09:18:42.655006248,6,0,11.7
ORD-057808,PICK01043,2026-09-30 00:54:00,2026-09-30 01:07:34.813620114,5,0,13.6
ORD-036753,PICK01181,2026-09-10 19:10:00,2026-09-10 19:22:08.405666117,4,0,12.1
ORD-091641,PICK00801,2026-09-13 11:03:00,2026-09-13 11:12:34.698587142,5,0,9.6
ORD-099183,PICK00798,2026-09-17 02:23:00,2026-09-17 02:37:51.862672128,7,0,14.9
ORD-098674,PICK00384,2026-09-17 04:51:00,2026-09-17 05:06:13.890861648,6,0,15.2
ORD-067458,PICK00140,2026-09-09 12:34:00,2026-09-09 12:53:59.778146916,9,0,20.0
ORD-083302,PICK00596,2026-09-02 01:27:00,2026-09-02 01:31:57.171193200,4,0,5.0
ORD-013906,PICK00048,2026-09-18 03:51:00,2026-09-18 04:06:21.708380364,6,0,15.4
ORD-024232,PICK00201,2026-09-04 02:12:00,2026-09-04 02:23:52.106055192,5,0,11.9
ORD-035808,PICK00795,2026-09-01 13:56:00,2026-09-01 14:11:13.376992038,5,0,15.2
ORD-070731,PICK00015,2026-09-15 16:34:00,2026-09-15 16:54:05.864890992,8,0,20.1
ORD-068549,PICK00931,2026-09-08 05:05:00,2026-09-08 05:21:00.933535614,6,1,16.0
ORD-083186,PICK00946,2026-09-14 18:07:00,2026-09-14 18:16:42.652898496,3,0,9.7
ORD-067597,PICK00503,2026-09-07 06:48:00,2026-09-07 07:11:20.985600360,9,0,23.3
ORD-046753,PICK00898,2026-09-15 06:39:00,2026-09-15 06:49:57.601800540,3,2,11.0
ORD-060600,PICK00714,2026-09-10 06:25:00,2026-09-10 06:40:49.553101626,8,0,15.8
ORD-034096,PICK00260,2026-09-08 08:20:00,2026-09-08 08:26:12.661613838,3,0,6.2
ORD-084836,PICK00681,2026-09-05 06:16:00,2026-09-05 06:22:42.641034390,1,0,6.7
ORD-020098,PICK00080,2026-09-19 20:52:00,2026-09-19 21:03:59.118023178,5,0,12.0
ORD-036805,PICK00349,2026-09-16 04:46:00,2026-09-16 04:55:00.070602726,4,0,9.0
ORD-090158,PICK00152,2026-09-01 04:17:00,2026-09-01 04:39:22.935084726,12,0,22.4
ORD-000330,PICK00804,2026-09-11 23:55:00,2026-09-12 00:11:05.471047752,3,0,16.1
ORD-000892,PICK00157,2026-09-09 08:16:00,2026-09-09 08:42:27.404711862,9,1,26.5
ORD-002259,PICK01141,2026-09-01 22:25:00,2026-09-01 22:29:59.402547858,3,0,5.0
ORD-020292,PICK00623,2026-09-20 23:20:00,2026-09-20 23:36:53.137311906,7,0,16.9
ORD-046798,PICK01137,2026-09-19 03:14:00,2026-09-19 03:28:04.658651418,7,0,14.1
ORD-044212,PICK00701,2026-09-26 22:19:00,2026-09-26 22:21:36.543132894,4,0,2.6
ORD-064862,PICK00811,2026-09-25 17:43:00,2026-09-25 17:53:30.219114000,5,0,10.5
ORD-003279,PICK01027,2026-09-27 10:44:00,2026-09-27 10:54:45.229564662,2,0,10.8
ORD-005509,PICK00939,2026-09-15 11:15:00,2026-09-15 11:27:13.487027970,2,0,12.2
ORD-030828,PICK00672,2026-09-28 13:35:00,2026-09-28 13:52:34.395714210,6,0,17.6
ORD-074097,PICK00964,2026-09-26 16:34:00,2026-09-26 16:48:23.780884632,7,0,14.4
ORD-080853,PICK01070,2026-09-11 22:39:00,2026-09-11 22:55:35.816478984,7,1,16.6
ORD-065101,PICK00450,2026-09-12 09:03:00,2026-09-12 09:25:27.420668418,8,0,22.5
ORD-091262,PICK00434,2026-09-23 03:54:00,2026-09-23 04:05:29.780692938,4,0,11.5
ORD-043995,PICK00985,2026-09-26 18:26:00,2026-09-26 18:44:05.464586190,6,0,18.1
ORD-083036,PICK00882,2026-09-30 07:52:00,2026-09-30 08:14:00.981820446,8,1,22.0
ORD-046615,PICK00633,2026-09-29 14:49:00,2026-09-29 15:02:40.229772516,7,0,13.7
ORD-031781,PICK00335,2026-09-03 06:29:00,2026-09-03 06:44:14.334234360,8,0,15.2
ORD-083700,PICK00379,2026-09-02 04:36:00,2026-09-02 04:47:22.847956476,5,0,11.4
ORD-087965,PICK00117,2026-09-15 11:05:00,2026-09-15 11:21:37.909483716,6,0,16.6
ORD-050751,PICK00014,2026-09-18 01:07:00,2026-09-18 01:16:14.627110632,4,0,9.2
ORD-087111,PICK00077,2026-09-12 09:04:00,2026-09-12 09:20:51.854977650,6,0,16.9
ORD-090707,PICK00472,2026-09-11 19:10:00,2026-09-11 19:20:24.524238534,3,1,10.4
ORD-046098,PICK00383,2026-09-25 11:07:00,2026-09-25 11:21:15.127045757,5,0,14.3
ORD-050553,PICK00488,2026-09-21 08:57:00,2026-09-21 09:09:24.838932642,2,0,12.4
ORD-067016,PICK00860,2026-09-23 17:29:00,2026-09-23 17:37:34.083783960,5,0,8.6
ORD-010462,PICK00848,2026-09-07 13:52:00,2026-09-07 14:04:21.427545882,5,0,12.4
ORD-096414,PICK00029,2026-09-08 07:28:00,2026-09-08 07:34:46.472983704,2,0,6.8
ORD-046707,PICK00947,2026-09-24 21:08:00,2026-09-24 21:24:55.612629606,7,1,16.9
ORD-094753,PICK00080,2026-09-10 20:04:00,2026-09-10 20:19:58.587999312,6,0,16.0
ORD-049391,PICK00997,2026-09-10 01:23:00,2026-09-10 01:35:50.638457544,6,0,12.8
ORD-003656,PICK00538,2026-09-29 06:39:00,2026-09-29 06:53:30.439820459,6,0,14.5
ORD-062205,PICK01037,2026-09-09 14:16:00,2026-09-09 14:27:42.409974330,5,0,11.7
ORD-062448,PICK00698,2026-09-30 13:18:00,2026-09-30 13:30:19.379331186,7,0,12.3
ORD-058262,PICK00455,2026-09-08 07:51:00,2026-09-08 08:04:27.997796214,7,0,13.5
ORD-044881,PICK01036,2026-09-08 00:36:00,2026-09-08 00:49:45.556333992,7,0,13.8
ORD-026264,PICK00285,2026-09-01 02:45:00,2026-09-01 03:01:23.980049730,3,0,16.4
ORD-050715,PICK00696,2026-09-03 11:45:00,2026-09-03 11:58:41.707684212,5,0,13.7
ORD-000198,PICK00536,2026-09-12 05:25:00,2026-09-12 05:32:39.142423776,7,0,7.7
ORD-048367,PICK00083,2026-09-13 01:00:00,2026-09-13 01:14:13.679670564,5,0,14.2
ORD-012539,PICK00383,2026-09-19 10:21:00,2026-09-19 10:37:01.264682472,3,0,16.0
ORD-055641,PICK00063,2026-09-04 12:11:00,2026-09-04 12:32:23.528601582,9,0,21.4
ORD-026268,PICK01124,2026-09-08 04:52:00,2026-09-08 05:02:36.618534264,6,0,10.6
ORD-030186,PICK00412,2026-09-03 17:03:00,2026-09-03 17:13:00.453130506,5,0,10.0
ORD-008327,PICK00712,2026-09-24 12:09:00,2026-09-24 12:28:26.916765666,4,0,19.4
ORD-061415,PICK00853,2026-09-18 19:17:00,2026-09-18 19:28:23.442703950,3,0,11.4
ORD-089458,PICK00910,2026-09-05 21:41:00,2026-09-05 21:54:38.598297468,4,0,13.6
ORD-080734,PICK01050,2026-09-22 07:53:00,2026-09-22 08:11:16.890602310,8,0,18.3
ORD-058895,PICK00452,2026-09-29 12:36:00,2026-09-29 12:46:46.177248180,4,0,10.8
ORD-069875,PICK01055,2026-09-25 18:25:00,2026-09-25 18:43:21.943911846,7,0,18.4
ORD-022764,PICK00613,2026-09-02 11:53:00,2026-09-02 12:13:06.031012668,9,0,20.1
ORD-093856,PICK00407,2026-09-27 05:59:00,2026-09-27 06:11:45.258520572,4,0,12.8
ORD-039869,PICK00137,2026-09-04 17:06:00,2026-09-04 17:24:17.216708904,7,0,18.3
ORD-002989,PICK00094,2026-09-06 05:11:00,2026-09-06 05:21:19.229696658,4,1,10.3
ORD-082657,PICK00128,2026-09-26 07:22:00,2026-09-26 07:38:40.653945594,4,0,16.7
ORD-081546,PICK00402,2026-09-11 21:20:00,2026-09-11 21:32:31.648442046,3,0,12.5
ORD-064655,PICK00405,2026-09-10 21:53:00,2026-09-10 22:09:16.176801354,6,0,16.3
ORD-077661,PICK00396,2026-09-14 08:20:00,2026-09-14 08:32:32.586771402,5,0,12.5
ORD-053212,PICK00126,2026-09-25 08:19:00,2026-09-25 08:34:26.391094260,7,0,15.4
ORD-007917,PICK00393,2026-09-18 16:37:00,2026-09-18 16:53:11.214464598,10,0,16.2
ORD-059939,PICK01029,2026-09-29 10:42:00,2026-09-29 10:51:39.340844880,3,0,9.7
ORD-024822,PICK01034,2026-09-09 01:46:00,2026-09-09 01:59:44.200058994,3,1,13.7
ORD-088912,PICK00848,2026-09-18 12:46:00,2026-09-18 12:58:36.437321256,6,0,12.6
ORD-050796,PICK00097,2026-09-24 02:44:00,2026-09-24 02:52:13.280431692,3,0,8.2
ORD-098480,PICK00029,2026-09-27 15:15:00,2026-09-27 15:28:32.499432042,9,0,13.5
ORD-094686,PICK00001,2026-09-02 21:05:00,2026-09-02 21:19:15.778862454,2,0,14.3
ORD-085961,PICK00167,2026-09-29 22:33:00,2026-09-29 22:38:35.127670938,2,1,5.6
ORD-046665,PICK00657,2026-09-15 06:33:00,2026-09-15 06:42:09.975762954,6,0,9.2
ORD-089938,PICK00846,2026-09-13 09:56:00,2026-09-13 10:09:01.536169680,6,0,13.0
ORD-019359,PICK00502,2026-09-21 15:29:00,2026-09-21 15:47:17.853520806,8,0,18.3
ORD-051792,PICK00057,2026-09-17 04:53:00,2026-09-17 05:15:16.115186040,9,0,22.3
ORD-013646,PICK00883,2026-09-08 11:13:00,2026-09-08 11:24:16.797443165,5,0,11.3
ORD-082976,PICK01194,2026-09-06 11:15:00,2026-09-06 11:31:26.337954690,7,0,16.4
ORD-053549,PICK00277,2026-09-13 16:59:00,2026-09-13 17:15:17.911676364,5,1,16.3
ORD-073997,PICK00701,2026-09-29 04:22:00,2026-09-29 04:42:38.009931378,9,0,20.6
ORD-087421,PICK00362,2026-09-04 02:57:00,2026-09-04 03:07:03.520117938,6,0,10.1
ORD-004852,PICK00349,2026-09-19 14:25:00,2026-09-19 14:33:54.238898358,3,0,8.9
ORD-005360,PICK00159,2026-09-23 02:17:00,2026-09-23 02:30:13.629420930,6,0,13.2
ORD-044151,PICK00260,2026-09-11 03:29:00,2026-09-11 03:38:45.230271330,3,0,9.8
ORD-009495,PICK01152,2026-09-30 14:53:00,2026-09-30 15:08:37.851274686,8,0,15.6
ORD-060876,PICK00307,2026-09-08 08:05:00,2026-09-08 08:10:09.961150500,3,0,5.2
ORD-003716,PICK00784,2026-09-05 06:02:00,2026-09-05 06:14:57.823898526,5,0,13.0
ORD-083038,PICK00466,2026-09-21 04:51:00,2026-09-21 05:06:37.008030816,4,0,15.6
ORD-048484,PICK00943,2026-09-04 04:40:00,2026-09-04 04:47:48.439140732,4,1,7.8
ORD-031802,PICK00402,2026-09-22 13:06:00,2026-09-22 13:23:03.686096598,4,0,17.1
ORD-078219,PICK00533,2026-09-29 22:17:00,2026-09-29 22:33:41.415610014,8,0,16.7
ORD-005027,PICK00328,2026-09-17 23:11:00,2026-09-17 23:29:01.592121522,6,0,18.0
ORD-023990,PICK00717,2026-09-12 15:33:00,2026-09-12 15:50:13.085724624,4,0,17.2
ORD-089531,PICK00377,2026-09-06 10:30:00,2026-09-06 10:46:35.077482372,9,0,16.6
ORD-041959,PICK00651,2026-09-03 05:54:00,2026-09-03 06:03:51.780109860,4,0,9.9
ORD-083145,PICK00648,2026-09-03 04:45:00,2026-09-03 04:54:53.007222546,3,0,9.9
ORD-009438,PICK00698,2026-09-14 06:44:00,2026-09-14 06:49:45.759093174,3,0,5.8
ORD-087818,PICK01049,2026-09-02 23:46:00,2026-09-02 23:53:45.096894312,3,1,7.8
ORD-004186,PICK00151,2026-09-12 01:38:00,2026-09-12 01:52:01.781395680,7,0,14.0
ORD-079474,PICK00075,2026-09-21 07:26:00,2026-09-21 07:38:53.294937216,6,0,12.9
ORD-008635,PICK00064,2026-09-11 20:07:00,2026-09-11 20:21:55.754054118,6,0,14.9
ORD-098143,PICK00083,2026-09-11 10:37:00,2026-09-11 10:45:55.838321406,2,0,8.9
ORD-056217,PICK00101,2026-09-20 23:16:00,2026-09-20 23:24:08.296175814,7,0,8.1
ORD-059811,PICK00601,2026-09-08 19:27:00,2026-09-08 19:36:16.798798542,4,0,9.3
ORD-078630,PICK00468,2026-09-07 20:28:00,2026-09-07 20:42:04.976825160,6,0,14.1
ORD-062196,PICK00872,2026-09-17 12:45:00,2026-09-17 12:59:21.294530148,4,0,14.4
ORD-051260,PICK01098,2026-09-28 11:26:00,2026-09-28 11:38:03.886886880,3,0,12.1
ORD-098489,PICK00421,2026-09-08 16:04:00,2026-09-08 16:13:34.102076562,3,0,9.6
ORD-015745,PICK00706,2026-09-09 07:27:00,2026-09-09 07:44:19.066019550,6,0,17.3
ORD-097671,PICK01106,2026-09-16 13:23:00,2026-09-16 13:38:15.149001107,9,0,15.3
ORD-084377,PICK00060,2026-09-05 00:35:00,2026-09-05 00:48:55.435836852,4,0,13.9
ORD-046063,PICK01017,2026-09-04 22:15:00,2026-09-04 22:28:38.470022886,5,1,13.6
ORD-023194,PICK00846,2026-09-09 16:12:00,2026-09-09 16:21:00.612169968,6,0,9.0
ORD-077013,PICK00694,2026-09-30 12:16:00,2026-09-30 12:30:54.538180194,8,0,14.9
ORD-044976,PICK00794,2026-09-14 13:46:00,2026-09-14 14:03:03.650561982,6,1,17.1
ORD-058465,PICK00044,2026-09-22 12:55:00,2026-09-22 13:05:03.942152844,3,0,10.1
ORD-060951,PICK00432,2026-09-17 08:33:00,2026-09-17 08:49:36.399605280,6,0,16.6
ORD-051447,PICK01004,2026-09-10 00:19:00,2026-09-10 00:36:49.564029576,4,0,17.8
ORD-082520,PICK00568,2026-09-27 21:27:00,2026-09-27 21:44:07.577684388,6,0,17.1
ORD-008807,PICK01136,2026-09-15 04:51:00,2026-09-15 05:09:22.155263634,5,0,18.4
ORD-074887,PICK00605,2026-09-27 22:27:00,2026-09-27 22:43:19.004723526,8,0,16.3
ORD-026016,PICK00580,2026-09-14 05:56:00,2026-09-14 06:14:07.239462648,7,0,18.1
ORD-001264,PICK01181,2026-09-28 13:37:00,2026-09-28 13:52:47.219199798,5,0,15.8
ORD-011705,PICK00241,2026-09-18 20:40:00,2026-09-18 20:48:11.125839546,2,0,8.2
ORD-029329,PICK01096,2026-09-06 20:34:00,2026-09-06 20:45:11.727607692,2,0,11.2
ORD-045164,PICK00490,2026-09-26 13:37:00,2026-09-26 13:50:49.136372202,4,0,13.8
ORD-090693,PICK00288,2026-09-22 16:54:00,2026-09-22 17:03:18.267407154,3,0,9.3
ORD-060075,PICK00090,2026-09-12 04:18:00,2026-09-12 04:38:34.743970962,7,0,20.6
ORD-062593,PICK00479,2026-09-19 19:16:00,2026-09-19 19:25:07.961551806,1,0,9.1
ORD-099157,PICK01129,2026-09-30 17:29:00,2026-09-30 17:42:54.304320822,6,0,13.9
ORD-032442,PICK00416,2026-09-12 01:48:00,2026-09-12 01:58:29.869375500,5,0,10.5
ORD-086081,PICK00967,2026-09-05 22:21:00,2026-09-05 22:37:05.529024420,4,0,16.1
ORD-081796,PICK00674,2026-09-22 01:15:00,2026-09-22 01:30:37.134005076,3,0,15.6
ORD-018260,PICK00497,2026-09-28 18:43:00,2026-09-28 18:58:06.266426760,7,0,15.1
ORD-056171,PICK00684,2026-09-08 03:33:00,2026-09-08 03:42:28.229572506,2,1,9.5
ORD-085692,PICK00482,2026-09-24 08:02:00,2026-09-24 08:13:24.822656508,4,0,11.4
ORD-037825,PICK00062,2026-09-05 01:42:00,2026-09-05 01:57:50.987175096,6,0,15.8
ORD-015258,PICK00803,2026-09-07 01:10:00,2026-09-07 01:25:09.580230306,9,0,15.2
ORD-062576,PICK00818,2026-09-29 22:52:00,2026-09-29 22:58:54.891143496,4,0,6.9
ORD-022396,PICK00873,2026-09-02 17:14:00,2026-09-02 17:28:29.013531846,8,0,14.5
ORD-010087,PICK00795,2026-09-05 23:09:00,2026-09-05 23:23:15.619372062,8,0,14.3
ORD-021928,PICK00559,2026-09-13 18:09:00,2026-09-13 18:20:09.848881056,6,0,11.2
ORD-084518,PICK00652,2026-09-08 17:48:00,2026-09-08 17:56:41.866873842,4,1,8.7
ORD-068922,PICK00937,2026-09-10 22:04:00,2026-09-10 22:10:49.394115246,4,0,6.8
ORD-090959,PICK00586,2026-09-07 21:11:00,2026-09-07 21:19:46.778189052,4,0,8.8
ORD-074493,PICK00513,2026-09-07 12:06:00,2026-09-07 12:17:22.255775778,2,0,11.4
ORD-017062,PICK00637,2026-09-05 01:51:00,2026-09-05 01:56:17.999318622,5,0,5.3
ORD-002184,PICK00416,2026-09-10 14:46:00,2026-09-10 15:02:05.291739252,4,0,16.1
ORD-022196,PICK00593,2026-09-15 17:22:00,2026-09-15 17:36:54.860232264,6,0,14.9
ORD-058776,PICK00964,2026-09-06 22:06:00,2026-09-06 22:13:57.693282054,4,0,8.0
ORD-009860,PICK00281,2026-09-22 12:32:00,2026-09-22 12:44:15.928746174,3,0,12.3
ORD-059861,PICK00381,2026-09-09 16:40:00,2026-09-09 16:51:32.527393428,4,0,11.5
ORD-036898,PICK00945,2026-09-05 10:39:00,2026-09-05 10:59:32.937746634,8,0,20.5
ORD-042705,PICK00267,2026-09-06 12:57:00,2026-09-06 13:08:47.649903696,6,0,11.8
ORD-091126,PICK01185,2026-09-26 17:13:00,2026-09-26 17:24:56.896336566,2,1,11.9
ORD-041442,PICK00877,2026-09-11 02:18:00,2026-09-11 02:22:35.607132522,4,1,4.6
ORD-097789,PICK00096,2026-09-11 23:48:00,2026-09-12 00:03:19.077865272,6,0,15.3
ORD-023934,PICK00277,2026-09-12 11:03:00,2026-09-12 11:16:07.497857916,6,0,13.1
ORD-061676,PICK00672,2026-09-15 10:16:00,2026-09-15 10:30:07.684964711,4,0,14.1
ORD-072645,PICK00030,2026-09-05 20:56:00,2026-09-05 21:04:17.993855706,3,0,8.3
ORD-073081,PICK01182,2026-09-09 22:19:00,2026-09-09 22:35:35.018938080,3,1,16.6
ORD-077165,PICK00072,2026-09-14 21:56:00,2026-09-14 22:08:45.434615850,6,0,12.8
ORD-059299,PICK00211,2026-09-18 12:15:00,2026-09-18 12:33:12.883010304,6,0,18.2
ORD-006592,PICK00877,2026-09-11 02:31:00,2026-09-11 02:37:28.940165640,4,0,6.5
ORD-005338,PICK00239,2026-09-14 00:58:00,2026-09-14 01:15:29.077962690,9,0,17.5
ORD-011907,PICK00143,2026-09-09 02:27:00,2026-09-09 02:37:29.732126352,2,0,10.5
ORD-082647,PICK00507,2026-09-23 04:56:00,2026-09-23 05:12:19.228334922,7,0,16.3
ORD-068750,PICK00967,2026-09-14 21:49:00,2026-09-14 22:04:53.606816448,6,0,15.9
ORD-012462,PICK00468,2026-09-22 04:13:00,2026-09-22 04:17:44.319148536,2,0,4.7
ORD-090116,PICK00751,2026-09-06 14:26:00,2026-09-06 14:32:27.267762576,2,0,6.5
