employee_id,role,store_id,shift,tasks_completed,tasks_pending
EMP01670,Picker,ST048,Evening,56,6
EMP01732,Packer,ST088,Night,61,3
EMP00807,Packer,ST050,Evening,50,1
EMP00931,Packer,ST082,Evening,50,6
EMP01987,Picker,ST038,Evening,57,5
EMP00908,Rider Coordinator,ST002,Evening,42,7
EMP02295,Picker,ST044,Morning,46,12
EMP01342,Store Associate,ST074,Evening,46,2
EMP00153,Store Associate,ST008,Evening,42,9
EMP01254,Picker,ST017,Night,55,12
EMP02064,Store Associate,ST073,Evening,58,5
EMP01700,Picker,ST050,Morning,47,3
EMP00560,Store Associate,ST096,Afternoon,40,4
EMP00070,Supervisor,ST041,Morning,53,4
EMP00706,Picker,ST078,Evening,52,4
EMP00760,Picker,ST068,Morning,31,9
EMP01157,Picker,ST040,Evening,39,6
EMP02462,Store Associate,ST068,Evening,50,9
EMP01260,Picker,ST049,Afternoon,44,6
EMP00671,Packer,ST069,Morning,54,5
EMP00256,Picker,ST011,Night,54,3
EMP01022,Packer,ST005,Afternoon,52,9
EMP01643,Rider Coordinator,ST048,Afternoon,59,5
EMP02449,Store Associate,ST007,Morning,43,9
EMP02460,Picker,ST074,Morning,42,7
EMP01295,Packer,ST028,Morning,54,6
EMP01304,Rider Coordinator,ST066,Afternoon,40,6
EMP01106,Store Associate,ST030,Evening,40,5
EMP02194,Rider Coordinator,ST100,Evening,53,8
EMP00087,Supervisor,ST003,Morning,50,2
EMP00257,Picker,ST003,Afternoon,53,7
EMP01651,Store Associate,ST031,Afternoon,57,9
EMP02120,Picker,ST024,Night,48,7
EMP01518,Packer,ST005,Evening,57,5
EMP02074,Packer,ST006,Morning,45,9
EMP00329,Picker,ST033,Morning,42,6
EMP00959,Packer,ST080,Afternoon,50,7
EMP00013,Packer,ST075,Night,52,7
EMP02450,Packer,ST036,Night,61,4
EMP01044,Packer,ST061,Evening,54,5
EMP02051,Store Associate,ST003,Evening,39,3
EMP00464,Picker,ST001,Evening,48,7
EMP00181,Picker,ST064,Evening,48,7
EMP01155,Packer,ST097,Evening,63,6
EMP00131,Packer,ST026,Morning,51,6
EMP00158,Picker,ST042,Night,53,5
EMP00228,Picker,ST095,Afternoon,35,7
EMP02008,Supervisor,ST079,Morning,44,6
EMP00561,Supervisor,ST071,Afternoon,38,3
EMP01240,Packer,ST096,Afternoon,43,5
EMP01110,Packer,ST057,Afternoon,65,10
EMP00542,Packer,ST008,Night,52,7
EMP00726,Packer,ST010,Afternoon,52,7
EMP00283,Rider Coordinator,ST055,Night,46,7
EMP00675,Store Associate,ST080,Afternoon,50,10
EMP02483,Store Associate,ST038,Afternoon,62,8
EMP02371,Picker,ST029,Afternoon,47,5
EMP02396,Store Associate,ST073,Afternoon,46,2
EMP00715,Picker,ST052,Afternoon,49,8
EMP02462,Store Associate,ST065,Afternoon,50,6
EMP02341,Packer,ST017,Afternoon,54,3
EMP00496,Picker,ST018,Night,38,7
EMP01942,Rider Coordinator,ST019,Evening,33,6
EMP02109,Packer,ST065,Evening,37,6
EMP01657,Picker,ST025,Night,50,7
EMP01764,Store Associate,ST093,Evening,42,4
EMP01616,Supervisor,ST022,Afternoon,39,4
EMP01955,Rider Coordinator,ST099,Evening,49,6
EMP01014,Packer,ST009,Afternoon,49,12
EMP01624,Packer,ST007,Morning,53,5
EMP01447,Picker,ST007,Evening,37,11
EMP00690,Store Associate,ST018,Evening,37,9
EMP00380,Picker,ST077,Evening,41,4
EMP00564,Picker,ST075,Evening,50,7
EMP01367,Picker,ST093,Evening,53,3
EMP02398,Picker,ST002,Morning,40,8
EMP00016,Packer,ST006,Afternoon,50,5
EMP00088,Packer,ST007,Evening,46,5
EMP01624,Rider Coordinator,ST013,Evening,37,6
EMP00635,Picker,ST034,Morning,35,2
EMP00045,Store Associate,ST073,Night,40,5
EMP00565,Picker,ST024,Morning,46,12
EMP02331,Supervisor,ST094,Afternoon,47,9
EMP00082,Supervisor,ST075,Morning,53,3
EMP00554,Store Associate,ST058,Morning,49,5
EMP00569,Packer,ST091,Afternoon,51,6
EMP02021,Packer,ST046,Evening,63,4
EMP02133,Store Associate,ST072,Night,54,3
EMP01315,Supervisor,ST041,Evening,34,11
EMP00455,Picker,ST010,Night,45,5
EMP00293,Picker,ST038,Afternoon,45,1
EMP01453,Supervisor,ST083,Evening,33,5
EMP02483,Store Associate,ST007,Afternoon,49,6
EMP01517,Store Associate,ST083,Afternoon,42,5
EMP00153,Rider Coordinator,ST090,Afternoon,45,10
EMP02332,Store Associate,ST064,Evening,52,6
EMP00190,Picker,ST095,Evening,50,8
EMP01649,Picker,ST022,Evening,56,7
EMP02024,Packer,ST020,Afternoon,57,8
EMP01599,Store Associate,ST018,Evening,42,5
EMP01525,Packer,ST020,Night,49,3
EMP00519,Picker,ST082,Evening,34,4
EMP00869,Store Associate,ST018,Evening,48,4
EMP00278,Store Associate,ST069,Afternoon,54,7
EMP01457,Store Associate,ST030,Afternoon,42,4
EMP00344,Picker,ST058,Evening,52,5
EMP01326,Store Associate,ST065,Afternoon,39,7
EMP01165,Picker,ST083,Afternoon,46,5
EMP00450,Picker,ST064,Evening,53,5
EMP00607,Picker,ST021,Afternoon,45,9
EMP01054,Packer,ST063,Evening,34,3
EMP02066,Supervisor,ST061,Afternoon,66,6
EMP00104,Picker,ST068,Evening,50,6
EMP00596,Store Associate,ST055,Evening,47,7
EMP00554,Rider Coordinator,ST065,Night,55,3
EMP01216,Picker,ST020,Afternoon,53,4
EMP00039,Picker,ST014,Evening,43,6
EMP00517,Packer,ST068,Afternoon,44,6
EMP00235,Store Associate,ST069,Afternoon,54,2
EMP01417,Store Associate,ST033,Evening,55,6
EMP02457,Store Associate,ST015,Morning,45,4
EMP01574,Picker,ST080,Evening,62,5
EMP01579,Picker,ST045,Evening,49,7
EMP01815,Picker,ST062,Morning,56,3
EMP01189,Supervisor,ST088,Afternoon,41,3
EMP00705,Packer,ST075,Afternoon,42,5
EMP02197,Store Associate,ST028,Morning,49,5
EMP01352,Picker,ST065,Night,51,6
EMP01057,Picker,ST025,Evening,45,5
EMP01845,Picker,ST096,Afternoon,50,7
EMP02266,Packer,ST098,Afternoon,45,4
EMP01063,Rider Coordinator,ST090,Evening,43,4
EMP02346,Store Associate,ST076,Evening,51,4
EMP01669,Picker,ST004,Morning,36,9
EMP01604,Picker,ST016,Evening,46,6
EMP02348,Store Associate,ST048,Afternoon,53,8
EMP01641,Picker,ST043,Evening,34,8
EMP02485,Supervisor,ST087,Afternoon,44,7
EMP01055,Store Associate,ST095,Evening,49,3
EMP01998,Picker,ST023,Night,61,3
EMP02455,Store Associate,ST081,Morning,57,4
EMP01553,Store Associate,ST087,Afternoon,47,3
EMP02337,Store Associate,ST079,Night,52,6
EMP01397,Picker,ST012,Afternoon,37,4
EMP01784,Packer,ST037,Evening,53,5
EMP02158,Picker,ST019,Morning,51,1
EMP00862,Packer,ST100,Evening,40,9
EMP01088,Picker,ST063,Evening,54,5
EMP00902,Supervisor,ST071,Evening,55,3
EMP00436,Packer,ST003,Afternoon,43,8
EMP01758,Store Associate,ST057,Afternoon,40,11
EMP00724,Picker,ST094,Afternoon,52,2
EMP01324,Store Associate,ST089,Afternoon,49,4
EMP01805,Rider Coordinator,ST031,Morning,56,8
EMP00533,Picker,ST047,Afternoon,47,6
EMP01529,Supervisor,ST077,Evening,63,2
EMP02394,Store Associate,ST044,Evening,55,5
EMP00248,Packer,ST065,Morning,47,6
EMP01717,Picker,ST053,Afternoon,55,6
EMP02272,Packer,ST073,Morning,51,7
EMP00744,Packer,ST076,Night,51,7
EMP00076,Picker,ST098,Afternoon,39,9
EMP02417,Picker,ST014,Evening,50,6
EMP02143,Packer,ST090,Morning,55,5
EMP01476,Picker,ST083,Night,44,12
EMP02390,Picker,ST055,Night,61,8
EMP01449,Supervisor,ST085,Afternoon,48,6
EMP00959,Store Associate,ST016,Evening,41,10
EMP00879,Packer,ST075,Evening,48,2
EMP00261,Supervisor,ST027,Afternoon,59,7
EMP01850,Picker,ST096,Afternoon,55,8
EMP00793,Rider Coordinator,ST070,Morning,56,9
EMP01888,Packer,ST038,Evening,46,6
EMP01028,Packer,ST054,Morning,69,9
EMP00819,Packer,ST060,Night,58,2
EMP01965,Store Associate,ST099,Evening,41,6
EMP01395,Picker,ST002,Morning,45,4
EMP01842,Picker,ST081,Evening,63,7
EMP01684,Picker,ST100,Evening,62,7
EMP00447,Store Associate,ST009,Morning,43,4
EMP01971,Store Associate,ST033,Evening,43,7
EMP01404,Supervisor,ST049,Night,53,5
EMP01567,Picker,ST076,Morning,44,7
EMP02378,Store Associate,ST017,Afternoon,53,4
EMP00087,Supervisor,ST069,Afternoon,46,3
EMP00981,Picker,ST068,Afternoon,47,5
EMP01087,Picker,ST079,Evening,41,3
EMP00358,Picker,ST027,Morning,54,8
EMP00375,Store Associate,ST064,Evening,55,5
EMP01546,Packer,ST048,Evening,53,3
EMP00605,Packer,ST072,Evening,43,7
EMP02032,Packer,ST061,Evening,49,2
EMP00532,Packer,ST094,Night,51,6
EMP00892,Supervisor,ST002,Evening,54,5
EMP02214,Picker,ST084,Morning,48,4
EMP01492,Store Associate,ST069,Morning,45,8
EMP02459,Packer,ST042,Evening,51,8
EMP01372,Picker,ST020,Night,47,3
EMP00658,Store Associate,ST069,Evening,43,6
EMP00748,Packer,ST058,Afternoon,43,6
EMP00577,Packer,ST008,Evening,49,8
EMP00546,Store Associate,ST016,Evening,50,8
EMP02240,Store Associate,ST027,Evening,40,8
EMP00997,Packer,ST071,Morning,46,6
EMP01756,Picker,ST054,Afternoon,48,5
EMP00590,Packer,ST056,Evening,47,9
EMP01607,Store Associate,ST068,Evening,41,4
EMP00468,Store Associate,ST085,Morning,47,7
EMP01108,Rider Coordinator,ST018,Morning,59,4
EMP01344,Store Associate,ST004,Morning,52,3
EMP00666,Picker,ST048,Evening,46,5
EMP00769,Store Associate,ST040,Morning,47,8
EMP01019,Packer,ST065,Afternoon,45,8
EMP00770,Packer,ST072,Evening,52,5
EMP02004,Picker,ST015,Afternoon,63,6
EMP02029,Rider Coordinator,ST044,Afternoon,52,4
EMP01410,Picker,ST029,Evening,55,1
EMP02075,Picker,ST056,Afternoon,47,10
EMP01185,Picker,ST092,Evening,59,11
EMP00425,Store Associate,ST060,Evening,45,8
EMP01839,Packer,ST040,Afternoon,48,8
EMP01039,Packer,ST028,Evening,48,5
EMP01454,Store Associate,ST020,Evening,47,7
EMP00236,Store Associate,ST034,Evening,61,3
EMP02133,Picker,ST064,Evening,58,6
EMP00544,Picker,ST023,Evening,55,5
EMP00812,Packer,ST079,Morning,60,9
EMP00495,Store Associate,ST072,Evening,51,2
EMP01333,Packer,ST084,Afternoon,45,9
EMP00725,Picker,ST093,Night,45,6
EMP01144,Picker,ST039,Afternoon,51,6
EMP01724,Packer,ST001,Evening,38,6
EMP02402,Store Associate,ST013,Evening,40,14
EMP02415,Store Associate,ST091,Evening,45,7
EMP00704,Packer,ST089,Evening,59,7
EMP00843,Supervisor,ST049,Afternoon,45,5
EMP00820,Store Associate,ST054,Morning,52,9
EMP00118,Picker,ST064,Evening,60,6
EMP00552,Supervisor,ST012,Afternoon,43,4
EMP01113,Rider Coordinator,ST066,Afternoon,44,8
EMP01296,Picker,ST086,Evening,48,5
EMP00688,Picker,ST068,Afternoon,53,9
EMP02110,Picker,ST036,Morning,50,7
EMP00722,Rider Coordinator,ST099,Morning,57,7
EMP01924,Supervisor,ST068,Night,50,4
EMP01897,Supervisor,ST063,Afternoon,50,5
EMP00405,Supervisor,ST001,Night,48,8
EMP01772,Rider Coordinator,ST021,Night,54,7
EMP02338,Picker,ST096,Morning,53,8
EMP00804,Picker,ST077,Afternoon,61,7
EMP02372,Packer,ST017,Evening,65,3
EMP01310,Packer,ST046,Night,49,4
EMP00113,Packer,ST001,Evening,55,5
EMP00995,Store Associate,ST001,Evening,50,6
EMP01546,Store Associate,ST070,Evening,44,4
EMP00521,Packer,ST040,Afternoon,51,5
EMP01488,Picker,ST085,Morning,34,9
EMP01707,Store Associate,ST089,Morning,47,6
EMP00384,Supervisor,ST037,Evening,52,9
EMP01336,Store Associate,ST079,Afternoon,49,5
EMP00887,Packer,ST082,Afternoon,45,4
EMP01709,Rider Coordinator,ST095,Morning,44,10
EMP02170,Rider Coordinator,ST062,Morning,49,6
EMP01642,Picker,ST034,Evening,47,3
EMP02418,Supervisor,ST023,Evening,47,5
EMP02182,Picker,ST097,Evening,47,10
EMP00365,Rider Coordinator,ST005,Evening,50,9
EMP00508,Rider Coordinator,ST099,Night,48,7
EMP02330,Picker,ST073,Night,51,7
EMP02062,Store Associate,ST083,Afternoon,55,10
EMP00592,Picker,ST039,Evening,45,6
EMP01187,Rider Coordinator,ST080,Afternoon,44,6
EMP02227,Picker,ST053,Afternoon,45,8
EMP01538,Picker,ST090,Evening,37,2
EMP01355,Store Associate,ST076,Evening,59,6
EMP01555,Picker,ST060,Morning,40,7
EMP01888,Packer,ST051,Afternoon,37,3
EMP00594,Packer,ST075,Afternoon,47,8
EMP01456,Store Associate,ST098,Morning,49,2
EMP00604,Store Associate,ST088,Evening,53,6
EMP00004,Store Associate,ST045,Evening,37,4
EMP01212,Store Associate,ST034,Afternoon,43,2
EMP00730,Picker,ST062,Afternoon,44,8
EMP01827,Supervisor,ST074,Morning,46,4
EMP02306,Rider Coordinator,ST005,Afternoon,52,5
EMP01712,Picker,ST068,Night,51,7
EMP00113,Store Associate,ST025,Morning,42,10
EMP02307,Picker,ST083,Morning,42,11
EMP01189,Picker,ST030,Morning,53,7
EMP00168,Rider Coordinator,ST034,Morning,53,8
EMP01858,Rider Coordinator,ST063,Evening,45,10
EMP02193,Packer,ST062,Night,50,2
EMP02215,Rider Coordinator,ST067,Evening,58,4
EMP02226,Store Associate,ST095,Evening,48,3
EMP02180,Supervisor,ST031,Evening,36,3
EMP01682,Picker,ST076,Night,56,5
EMP02338,Store Associate,ST054,Afternoon,59,3
EMP01271,Packer,ST080,Night,55,5
EMP00011,Rider Coordinator,ST005,Afternoon,40,4
EMP00902,Store Associate,ST060,Night,48,3
EMP01122,Picker,ST083,Night,35,11
EMP00026,Picker,ST025,Evening,38,8
EMP00068,Picker,ST094,Morning,39,6
EMP01304,Packer,ST095,Evening,47,6
EMP01459,Packer,ST082,Evening,55,4
EMP00650,Store Associate,ST083,Afternoon,60,1
EMP01585,Picker,ST085,Morning,44,2
EMP02451,Store Associate,ST089,Evening,44,11
EMP01391,Store Associate,ST044,Morning,43,8
EMP01988,Store Associate,ST078,Night,46,6
EMP00575,Picker,ST044,Evening,51,4
EMP01339,Packer,ST010,Evening,58,9
EMP00072,Supervisor,ST030,Evening,48,5
EMP01493,Rider Coordinator,ST046,Evening,36,12
EMP00719,Supervisor,ST076,Morning,36,3
EMP02039,Store Associate,ST036,Morning,39,4
EMP00633,Store Associate,ST021,Evening,40,5
EMP02323,Picker,ST070,Evening,42,3
EMP00012,Packer,ST078,Morning,51,9
EMP00932,Picker,ST069,Evening,42,6
EMP00658,Supervisor,ST086,Evening,48,6
EMP01142,Rider Coordinator,ST050,Evening,56,9
EMP01331,Store Associate,ST030,Evening,45,5
EMP00041,Picker,ST095,Afternoon,56,3
EMP01068,Packer,ST034,Night,35,5
EMP01288,Picker,ST008,Morning,40,7
EMP01069,Store Associate,ST095,Night,48,6
EMP02167,Supervisor,ST021,Evening,50,6
EMP02052,Packer,ST005,Afternoon,52,7
EMP01713,Packer,ST082,Morning,52,6
EMP00476,Picker,ST004,Evening,47,4
EMP01124,Picker,ST052,Morning,41,6
EMP00274,Rider Coordinator,ST064,Afternoon,61,7
EMP00791,Picker,ST007,Evening,46,3
EMP01871,Store Associate,ST044,Evening,44,7
EMP00077,Packer,ST052,Afternoon,54,7
EMP00316,Packer,ST060,Morning,48,17
EMP00466,Picker,ST051,Evening,48,5
EMP00062,Picker,ST006,Morning,48,9
EMP00559,Packer,ST048,Morning,52,8
EMP00831,Packer,ST080,Evening,44,3
EMP00148,Picker,ST004,Evening,55,5
EMP00202,Supervisor,ST087,Morning,48,6
EMP00765,Packer,ST012,Evening,44,7
EMP01726,Store Associate,ST049,Night,31,1
EMP02438,Picker,ST094,Night,52,6
EMP01551,Picker,ST085,Morning,44,5
EMP00973,Rider Coordinator,ST085,Afternoon,63,3
EMP02135,Store Associate,ST042,Afternoon,46,2
EMP00101,Picker,ST015,Night,50,5
EMP00368,Store Associate,ST094,Afternoon,40,10
EMP00716,Picker,ST083,Morning,49,7
EMP01653,Picker,ST085,Evening,47,2
EMP01400,Store Associate,ST067,Evening,45,3
EMP02121,Picker,ST033,Afternoon,46,6
EMP01942,Rider Coordinator,ST014,Morning,50,6
EMP02406,Picker,ST052,Morning,58,9
EMP00176,Rider Coordinator,ST097,Evening,50,6
EMP02017,Packer,ST071,Morning,42,5
EMP02410,Picker,ST019,Afternoon,50,4
EMP00904,Packer,ST043,Evening,39,6
EMP01469,Supervisor,ST081,Evening,45,7
EMP01467,Picker,ST033,Morning,48,4
EMP00976,Picker,ST061,Afternoon,61,5
EMP01811,Picker,ST010,Evening,54,7
EMP00694,Picker,ST046,Morning,44,2
EMP00706,Rider Coordinator,ST080,Evening,47,6
EMP01249,Supervisor,ST034,Afternoon,46,6
EMP01009,Picker,ST095,Evening,54,5
EMP00106,Packer,ST082,Morning,42,10
EMP01043,Picker,ST028,Night,42,7
EMP00171,Store Associate,ST013,Morning,41,10
EMP00739,Packer,ST087,Evening,51,1
EMP02140,Packer,ST075,Evening,60,11
EMP01085,Picker,ST013,Afternoon,45,5
EMP01248,Supervisor,ST039,Morning,58,8
EMP00373,Store Associate,ST086,Night,59,5
EMP00924,Picker,ST056,Afternoon,56,4
EMP00160,Picker,ST046,Afternoon,38,12
EMP01697,Store Associate,ST100,Afternoon,51,10
EMP01829,Rider Coordinator,ST090,Afternoon,38,6
EMP01412,Packer,ST015,Night,48,1
EMP00238,Picker,ST078,Morning,61,4
EMP02384,Packer,ST052,Morning,47,7
EMP02068,Store Associate,ST052,Afternoon,54,9
EMP00136,Picker,ST002,Afternoon,54,9
EMP00719,Store Associate,ST065,Morning,45,3
EMP01990,Picker,ST062,Afternoon,55,4
EMP00758,Packer,ST086,Afternoon,56,8
EMP00654,Store Associate,ST071,Morning,49,5
EMP00927,Store Associate,ST038,Evening,46,5
EMP01937,Picker,ST037,Morning,34,5
EMP01664,Packer,ST022,Afternoon,54,3
EMP02155,Rider Coordinator,ST050,Afternoon,46,7
EMP01745,Supervisor,ST004,Morning,50,5
EMP01133,Picker,ST039,Night,50,4
EMP00886,Store Associate,ST008,Evening,46,4
EMP00108,Store Associate,ST002,Afternoon,36,7
EMP02210,Store Associate,ST020,Night,44,6
EMP01080,Store Associate,ST042,Afternoon,48,5
EMP01197,Rider Coordinator,ST031,Evening,47,2
EMP00897,Store Associate,ST019,Afternoon,42,7
EMP01990,Store Associate,ST030,Night,50,2
EMP01290,Store Associate,ST092,Evening,46,5
EMP02264,Packer,ST070,Afternoon,51,12
EMP02364,Packer,ST013,Morning,40,7
EMP00113,Picker,ST014,Afternoon,41,4
EMP01943,Store Associate,ST032,Evening,43,6
EMP02194,Rider Coordinator,ST067,Night,47,4
EMP00316,Packer,ST026,Afternoon,43,8
EMP02079,Rider Coordinator,ST098,Evening,45,3
EMP00580,Picker,ST036,Evening,53,9
EMP02044,Packer,ST068,Afternoon,57,4
EMP02474,Store Associate,ST055,Evening,47,2
EMP02422,Picker,ST009,Evening,49,8
EMP00547,Picker,ST054,Evening,37,7
EMP01129,Store Associate,ST034,Afternoon,55,5
EMP01190,Picker,ST001,Morning,44,6
EMP01076,Picker,ST034,Morning,50,3
EMP00439,Picker,ST020,Evening,46,5
EMP01281,Picker,ST003,Evening,44,6
EMP02288,Picker,ST030,Evening,41,9
EMP01538,Picker,ST083,Morning,50,4
EMP01737,Picker,ST048,Evening,50,7
EMP01433,Store Associate,ST073,Morning,46,7
EMP00209,Picker,ST006,Morning,52,10
EMP01560,Picker,ST086,Morning,54,6
EMP00100,Picker,ST013,Afternoon,61,9
EMP00361,Picker,ST033,Evening,49,5
EMP00274,Store Associate,ST040,Evening,46,6
EMP00438,Store Associate,ST068,Afternoon,41,4
EMP02192,Store Associate,ST081,Night,53,5
EMP02255,Packer,ST089,Afternoon,52,7
EMP01616,Supervisor,ST006,Afternoon,51,6
EMP00926,Store Associate,ST072,Evening,59,5
EMP00491,Packer,ST007,Morning,45,8
EMP02441,Packer,ST060,Evening,44,5
EMP01133,Picker,ST040,Evening,55,3
EMP02085,Picker,ST056,Evening,44,7
EMP00809,Rider Coordinator,ST010,Morning,48,5
EMP02412,Store Associate,ST071,Afternoon,44,5
EMP00781,Rider Coordinator,ST022,Afternoon,37,9
EMP00699,Picker,ST070,Morning,46,2
EMP01523,Packer,ST017,Afternoon,42,4
EMP01813,Picker,ST025,Afternoon,44,5
EMP01310,Picker,ST055,Afternoon,35,5
EMP00845,Picker,ST021,Evening,43,5
EMP00473,Store Associate,ST054,Evening,48,4
EMP00056,Supervisor,ST004,Evening,50,12
EMP02320,Picker,ST086,Evening,45,6
EMP00415,Picker,ST014,Evening,49,4
EMP02387,Supervisor,ST046,Afternoon,45,6
EMP01014,Packer,ST036,Morning,55,4
EMP01074,Rider Coordinator,ST027,Evening,60,9
EMP02197,Picker,ST088,Night,49,7
EMP00016,Rider Coordinator,ST046,Evening,43,7
EMP01785,Picker,ST091,Evening,43,3
EMP01357,Packer,ST029,Night,47,7
EMP00967,Picker,ST025,Afternoon,55,9
EMP02123,Store Associate,ST097,Evening,47,5
EMP00350,Rider Coordinator,ST087,Evening,47,3
EMP02307,Store Associate,ST048,Afternoon,51,5
EMP01614,Picker,ST061,Morning,38,9
EMP01826,Packer,ST079,Afternoon,34,8
EMP01997,Supervisor,ST032,Evening,55,4
EMP01420,Picker,ST036,Night,39,3
EMP00739,Packer,ST030,Night,50,8
EMP01306,Store Associate,ST077,Morning,59,7
EMP00938,Packer,ST045,Night,60,5
EMP02348,Store Associate,ST035,Evening,55,5
EMP01283,Supervisor,ST094,Morning,56,5
EMP00102,Picker,ST098,Afternoon,48,10
EMP02241,Picker,ST063,Night,52,5
EMP00740,Store Associate,ST096,Afternoon,51,7
EMP02107,Picker,ST059,Afternoon,46,8
EMP01019,Picker,ST012,Afternoon,59,4
EMP00393,Picker,ST087,Evening,53,6
EMP01363,Store Associate,ST008,Afternoon,57,5
EMP00344,Store Associate,ST074,Afternoon,50,5
EMP01007,Picker,ST005,Morning,41,11
EMP02310,Store Associate,ST085,Evening,58,1
EMP00002,Picker,ST045,Afternoon,39,6
EMP00987,Store Associate,ST042,Evening,54,4
EMP01734,Packer,ST035,Evening,48,7
EMP00575,Picker,ST013,Night,53,3
EMP00353,Store Associate,ST053,Afternoon,59,4
EMP00670,Rider Coordinator,ST043,Evening,65,9
EMP01266,Store Associate,ST036,Morning,53,3
EMP00718,Rider Coordinator,ST062,Morning,41,5
EMP01316,Supervisor,ST039,Afternoon,50,7
EMP00049,Picker,ST072,Afternoon,38,2
EMP00719,Store Associate,ST100,Night,54,6
EMP01293,Store Associate,ST066,Night,51,2
EMP00601,Store Associate,ST013,Evening,58,7
EMP02317,Picker,ST087,Morning,50,7
EMP01182,Store Associate,ST070,Morning,53,12
EMP00627,Packer,ST016,Evening,45,10
EMP01380,Rider Coordinator,ST074,Morning,48,4
EMP01415,Picker,ST091,Afternoon,47,6
EMP02404,Packer,ST013,Evening,50,6
EMP01615,Picker,ST096,Afternoon,50,4
EMP01055,Store Associate,ST029,Afternoon,52,8
EMP00779,Store Associate,ST022,Afternoon,47,10
EMP01244,Packer,ST018,Morning,65,3
EMP01372,Supervisor,ST024,Afternoon,41,7
EMP00814,Picker,ST073,Evening,39,5
EMP00239,Picker,ST040,Morning,52,5
EMP00176,Packer,ST039,Evening,48,6
EMP01570,Rider Coordinator,ST094,Evening,61,10
EMP00584,Packer,ST022,Evening,40,6
EMP00444,Picker,ST081,Afternoon,47,9
EMP00531,Supervisor,ST017,Morning,53,13
EMP00746,Packer,ST041,Evening,50,8
EMP00120,Picker,ST005,Morning,36,5
EMP00109,Supervisor,ST009,Afternoon,57,9
EMP00017,Packer,ST015,Afternoon,40,9
EMP02256,Picker,ST089,Morning,47,2
EMP01975,Store Associate,ST078,Afternoon,55,12
EMP01249,Store Associate,ST057,Afternoon,54,4
EMP00901,Store Associate,ST035,Evening,41,4
EMP01391,Picker,ST041,Evening,47,6
EMP00437,Picker,ST017,Evening,44,7
EMP00396,Store Associate,ST016,Evening,44,5
EMP01594,Picker,ST042,Evening,54,12
EMP00436,Store Associate,ST072,Morning,62,5
EMP01927,Rider Coordinator,ST042,Afternoon,54,3
EMP00161,Picker,ST041,Afternoon,51,7
EMP00309,Store Associate,ST034,Afternoon,39,3
EMP02243,Packer,ST054,Afternoon,44,7
EMP01779,Supervisor,ST057,Afternoon,41,6
EMP00548,Picker,ST085,Evening,41,5
EMP02378,Rider Coordinator,ST098,Afternoon,59,9
EMP01476,Store Associate,ST090,Evening,55,4
EMP00730,Store Associate,ST077,Afternoon,56,4
EMP02441,Packer,ST053,Afternoon,46,3
EMP00046,Packer,ST046,Night,41,7
EMP00848,Store Associate,ST026,Night,36,7
EMP01130,Rider Coordinator,ST059,Morning,47,2
EMP02450,Store Associate,ST081,Evening,46,6
EMP00191,Supervisor,ST057,Evening,40,3
EMP00382,Store Associate,ST076,Evening,50,5
EMP02292,Packer,ST007,Night,29,5
EMP01578,Picker,ST068,Evening,53,6
EMP00982,Picker,ST096,Evening,47,4
EMP01514,Supervisor,ST080,Afternoon,55,4
EMP00704,Store Associate,ST037,Night,54,2
EMP00211,Picker,ST057,Evening,53,6
EMP00353,Store Associate,ST044,Afternoon,39,7
EMP00696,Picker,ST059,Afternoon,54,2
EMP02072,Supervisor,ST035,Afternoon,54,5
EMP00635,Store Associate,ST035,Night,75,9
EMP01557,Store Associate,ST074,Evening,46,3
EMP01392,Picker,ST077,Afternoon,59,6
EMP00059,Packer,ST018,Afternoon,47,2
EMP00795,Packer,ST025,Afternoon,39,4
EMP01203,Packer,ST078,Evening,43,4
EMP00103,Packer,ST081,Morning,54,4
EMP01705,Packer,ST068,Morning,51,6
